country,cy,facility_id,admin1,admin1_name,ruralurban,publicprivate,gps_lat,gps_lon,map_id,admin2,admin3,admin2_name,admin3_name,admin4_name
NIGERIA,NGA_2013,1810116,18,Kaduna,Urban,Public,10.52165,7.41729,NGA_2013_1810116,10,,,,
NIGERIA,NGA_2013,1811001,18,Kaduna,Rural,Public,9.52322,7.82914,NGA_2013_1811001,11,1101,,,
NIGERIA,NGA_2013,1811010,18,Kaduna,Urban,"Private, for profit",9.4439,7.80965,NGA_2013_1811010,11,1102,,,
NIGERIA,NGA_2013,1811033,18,Kaduna,Rural,Public,9.49308,7.68845,NGA_2013_1811033,11,1106,,,
NIGERIA,NGA_2013,1811040,18,Kaduna,Rural,Community,9.51976,7.57117,NGA_2013_1811040,11,1106,,,
NIGERIA,NGA_2013,1811041,18,Kaduna,Rural,Public,9.49098,7.6904,NGA_2013_1811041,11,1106,,,
NIGERIA,NGA_2013,1812004,18,Kaduna,Rural,Public,10.29753,7.80914,NGA_2013_1812004,12,1201,,,
NIGERIA,NGA_2013,1812009,18,Kaduna,Rural,Public,10.10132,7.84699,NGA_2013_1812009,12,1204,,,
NIGERIA,NGA_2013,1812010,18,Kaduna,Rural,Public,10.10386,7.86911,NGA_2013_1812010,12,1203,,,
NIGERIA,NGA_2013,1812012,18,Kaduna,Rural,Public,10.955,7.90333,NGA_2013_1812012,12,1203,,,
NIGERIA,NGA_2013,1812028,18,Kaduna,Rural,Public,10.30232,7.74114,NGA_2013_1812028,12,1207,,,
NIGERIA,NGA_2013,1812029,18,Kaduna,Rural,Public,10.30236,7.74114,NGA_2013_1812029,12,1204,,,
NIGERIA,NGA_2013,1812033,18,Kaduna,Rural,Public,10.1422,7.771,NGA_2013_1812033,12,1208,,,
NIGERIA,NGA_2013,1812036,18,Kaduna,Rural,Public,10.12311,7.795,NGA_2013_1812036,12,1208,,,
NIGERIA,NGA_2013,1813002,18,Kaduna,Rural,"Faith based, non profit",9.85138,7.97222,NGA_2013_1813002,13,1301,,,
NIGERIA,NGA_2013,1813005,18,Kaduna,Rural,Public,9.45405,7.84508,NGA_2013_1813005,13,1301,,,
NIGERIA,NGA_2013,1813006,18,Kaduna,Rural,Public,10.25554,8.26958,NGA_2013_1813006,13,1302,,,
NIGERIA,NGA_2013,1813016,18,Kaduna,Semi-urban,Public,10.44786,8.19337,NGA_2013_1813016,13,1304,,,
NIGERIA,NGA_2013,1813029,18,Kaduna,Rural,Public,10.55846,8.20335,NGA_2013_1813029,13,1307,,,
NIGERIA,NGA_2013,1813033,18,Kaduna,Rural,Public,10.57344,8.14368,NGA_2013_1813033,13,1308,,,
NIGERIA,NGA_2013,1813038,18,Kaduna,Rural,Public,10.34431,8.24148,NGA_2013_1813038,13,1309,,,
NIGERIA,NGA_2013,1813044,18,Kaduna,Rural,Public,9.75652,8.38268,NGA_2013_1813044,13,1311,,,
NIGERIA,NGA_2013,1814020,18,Kaduna,Rural,Public,9.66725,8.47137,NGA_2013_1814020,14,1405,,,
NIGERIA,NGA_2013,1814028,18,Kaduna,Rural,Public,9.67776,8.38815,NGA_2013_1814028,11,1408,,,
NIGERIA,NGA_2013,1814030,18,Kaduna,Rural,Public,9.70323,8.3759,NGA_2013_1814030,14,1408,,,
NIGERIA,NGA_2013,1814038,18,Kaduna,Rural,Public,9.65136,8.52564,NGA_2013_1814038,14,1410,,,
NIGERIA,NGA_2013,1815003,18,Kaduna,Rural,Public,10.96664,8.38716,NGA_2013_1815003,15,1501,,,
NIGERIA,NGA_2013,1815006,18,Kaduna,Rural,Community,10.94128,8.3632,NGA_2013_1815006,15,1501,,,
NIGERIA,NGA_2013,1815007,18,Kaduna,Rural,Public,10.87851,8.25582,NGA_2013_1815007,15,1501,,,
NIGERIA,NGA_2013,1815008,18,Kaduna,Rural,Public,10.96037,8.38241,NGA_2013_1815008,15,1501,,,
NIGERIA,NGA_2013,1815013,18,Kaduna,Rural,Public,10.90462,8.21924,NGA_2013_1815013,15,1503,,,
NIGERIA,NGA_2013,1815021,18,Kaduna,Rural,Public,11.4722,8.46563,NGA_2013_1815021,19,1504,,,
NIGERIA,NGA_2013,1815022,18,Kaduna,Rural,Public,11.2989,8.42917,NGA_2013_1815022,15,1504,,,
NIGERIA,NGA_2013,1815044,18,Kaduna,Rural,Public,10.80175,8.1563,NGA_2013_1815044,15,1507,,,
NIGERIA,NGA_2013,1815051,18,Kaduna,Rural,Public,10.96162,8.37902,NGA_2013_1815051,15,1508,,,
NIGERIA,NGA_2013,1815055,18,Kaduna,Rural,Public,10.61223,8.30964,NGA_2013_1815055,15,1509,,,
NIGERIA,NGA_2013,1815060,18,Kaduna,Rural,Public,10.67811,8.29661,NGA_2013_1815060,15,1509,,,
NIGERIA,NGA_2013,1815067,18,Kaduna,Rural,Public,10.74178,8.23401,NGA_2013_1815067,15,1511,,,
NIGERIA,NGA_2013,1816013,18,Kaduna,Semi-urban,Public,11.25975,7.64823,NGA_2013_1816013,16,1603,,,
NIGERIA,NGA_2013,1816022,18,Kaduna,Rural,Public,11.23025,7.6514,NGA_2013_1816022,16,1603,,,
NIGERIA,NGA_2013,1816024,18,Kaduna,Semi-urban,Public,11.2386,7.67081,NGA_2013_1816024,16,1608,,,
NIGERIA,NGA_2013,1817007,18,Kaduna,Rural,Public,10.48725,8.74308,NGA_2013_1817007,17,1702,,,
NIGERIA,NGA_2013,1817008,18,Kaduna,Rural,Public,10.61804,8.64921,NGA_2013_1817008,17,1708,,,
NIGERIA,NGA_2013,1817023,18,Kaduna,Rural,Public,10.38339,8.5775,NGA_2013_1817023,17,1703,,,
NIGERIA,NGA_2013,1817031,18,Kaduna,Rural,Public,10.3714,8.56342,NGA_2013_1817031,17,1706,,,
NIGERIA,NGA_2013,1817055,18,Kaduna,Rural,Public,10.46633,8.62482,NGA_2013_1817055,17,1706,,,
NIGERIA,NGA_2013,1817062,18,Kaduna,Rural,Public,10.30266,8.70465,NGA_2013_1817062,17,1707,,,
NIGERIA,NGA_2013,1817065,18,Kaduna,Rural,Public,10.36659,8.67723,NGA_2013_1817065,17,1707,,,
NIGERIA,NGA_2013,1817072,18,Kaduna,Rural,Public,10.36691,8.56386,NGA_2013_1817072,17,1708,,,
NIGERIA,NGA_2013,1817077,18,Kaduna,Rural,Public,10.40569,8.62209,NGA_2013_1817077,17,1709,,,
NIGERIA,NGA_2013,1817082,18,Kaduna,Rural,"Private, for profit",10.44222,8.6552,NGA_2013_1817082,17,1710,,,
NIGERIA,NGA_2013,1817085,18,Kaduna,Rural,Public,10.53179,8.64495,NGA_2013_1817085,17,1710,,,
NIGERIA,NGA_2013,1817090,18,Kaduna,Rural,Public,10.41418,8.67864,NGA_2013_1817090,17,1711,,,
NIGERIA,NGA_2013,1817093,18,Kaduna,Rural,"Private, for profit",10.4263,8.69195,NGA_2013_1817093,17,1711,,,
NIGERIA,NGA_2013,1818017,18,Kaduna,Semi-urban,Public,11.36597,7.91172,NGA_2013_1818017,18,1803,,,
NIGERIA,NGA_2013,1818026,18,Kaduna,Semi-urban,Public,11.36327,8.5327,NGA_2013_1818026,18,1806,,,
NIGERIA,NGA_2013,1818031,18,Kaduna,Semi-urban,Public,11.34541,8.2965,NGA_2013_1818031,18,1806,,,
NIGERIA,NGA_2013,1818033,18,Kaduna,Semi-urban,Public,11.38029,7.88557,NGA_2013_1818033,18,1807,,,
NIGERIA,NGA_2013,1819001,18,Kaduna,Urban,Public,11.13901,7.67217,NGA_2013_1819001,19,1901,,,
NIGERIA,NGA_2013,1819005,18,Kaduna,Semi-urban,Public,11.18256,7.6316,NGA_2013_1819005,19,,,,
NIGERIA,NGA_2013,1819023,18,Kaduna,Urban,Public,11.11678,7.70372,NGA_2013_1819023,19,1904,,,
NIGERIA,NGA_2013,1819024,18,Kaduna,Urban,"Private, for profit",11.16518,7.65168,NGA_2013_1819024,19,1908,,,
NIGERIA,NGA_2013,1819032,18,Kaduna,Urban,Public,11.9589,7.774313,NGA_2013_1819032,19,1906,,,
NIGERIA,NGA_2013,1819035,18,Kaduna,Urban,"Private, for profit",11.10417,7.72377,NGA_2013_1819035,19,1906,,,
NIGERIA,NGA_2013,1819041,18,Kaduna,Urban,Public,11.12267,7.73237,NGA_2013_1819041,19,1907,,,
NIGERIA,NGA_2013,1819045,18,Kaduna,Urban,"Private, for profit",11.15973,7.65211,NGA_2013_1819045,19,1905,,,
NIGERIA,NGA_2013,1819047,18,Kaduna,Urban,Public,11.11156,7.7291,NGA_2013_1819047,19,1908,,,
NIGERIA,NGA_2013,1819058,18,Kaduna,Urban,Public,11.14845,7.73885,NGA_2013_1819058,19,1903,,,
NIGERIA,NGA_2013,1820002,18,Kaduna,Rural,Public,9.43522,8.56972,NGA_2013_1820002,20,2001,,,
NIGERIA,NGA_2013,1820006,18,Kaduna,Rural,"Private, for profit",9.23411,8.3434,NGA_2013_1820006,20,2002,,,
NIGERIA,NGA_2013,1820015,18,Kaduna,Rural,Public,9.24864,8.59321,NGA_2013_1820015,20,2003,,,
NIGERIA,NGA_2013,1820016,18,Kaduna,Rural,Public,9.33645,8.56124,NGA_2013_1820016,20,2006,,,
NIGERIA,NGA_2013,1820018,18,Kaduna,Rural,Public,9.27401,8.59792,NGA_2013_1820018,20,2004,,,
NIGERIA,NGA_2013,1820021,18,Kaduna,Rural,"Private, for profit",9.22846,8.45914,NGA_2013_1820021,20,2005,,,
NIGERIA,NGA_2013,1820024,18,Kaduna,Rural,Public,9.22303,8.46274,NGA_2013_1820024,20,2005,,,
NIGERIA,NGA_2013,1820046,18,Kaduna,Rural,Public,9.21088,8.51527,NGA_2013_1820046,20,2007,,,
NIGERIA,NGA_2013,1820055,18,Kaduna,Rural,Public,9.21615,8.2418,NGA_2013_1820055,20,2011,,,
NIGERIA,NGA_2013,1820060,18,Kaduna,Rural,Public,9.18376,8.16749,NGA_2013_1820060,20,2011,,,
NIGERIA,NGA_2013,1821011,18,Kaduna,Rural,Public,10.69451,7.88916,NGA_2013_1821011,21,2103,,,
NIGERIA,NGA_2013,1821016,18,Kaduna,Rural,Public,10.90886,8.2866,NGA_2013_1821016,21,2102,,,
NIGERIA,NGA_2013,1821017,18,Kaduna,Rural,Public,10.93756,8.1998,NGA_2013_1821017,21,2102,,,
NIGERIA,NGA_2013,1821018,18,Kaduna,Rural,Public,11.10471,7.84577,NGA_2013_1821018,21,2104,,,
NIGERIA,NGA_2013,1821029,18,Kaduna,Rural,Public,10.96927,7.90969,NGA_2013_1821029,21,2107,,,
NIGERIA,NGA_2013,1821033,18,Kaduna,Semi-urban,Public,11.18782,7.99314,NGA_2013_1821033,21,2106,,,
NIGERIA,NGA_2013,1821046,18,Kaduna,Semi-urban,Public,11.2857,7.93958,NGA_2013_1821046,19,2107,,,
NIGERIA,NGA_2013,1821053,18,Kaduna,Semi-urban,"Private, for profit",11.3396,7.91705,NGA_2013_1821053,19,2107,,,
NIGERIA,NGA_2013,1821054,18,Kaduna,Rural,"Private, for profit",11.16837,7.95393,NGA_2013_1821054,21,2109,,,
NIGERIA,NGA_2013,1821056,18,Kaduna,Rural,Public,11.12087,7.99032,NGA_2013_1821056,21,2109,,,
NIGERIA,NGA_2013,1821059,18,Kaduna,Semi-urban,Public,11.16423,7.95402,NGA_2013_1821059,21,2109,,,
NIGERIA,NGA_2013,1821065,18,Kaduna,Rural,Public,10.94365,8.922,NGA_2013_1821065,21,2110,,,
NIGERIA,NGA_2013,1821067,18,Kaduna,Rural,Public,10.9625,8.3771,NGA_2013_1821067,21,2107,,,
NIGERIA,NGA_2013,1821070,18,Kaduna,Semi-urban,Public,10.975,8.6475,NGA_2013_1821070,21,2110,,,
NIGERIA,NGA_2013,1821073,18,Kaduna,Semi-urban,"Private, for profit",10.98892,8.4781,NGA_2013_1821073,21,2110,,,
NIGERIA,NGA_2013,1821079,18,Kaduna,Semi-urban,"Private, for profit",11.7821,8.6711,NGA_2013_1821079,21,2111,,,
NIGERIA,NGA_2013,1822003,18,Kaduna,Rural,Public,9.79211,8.128,NGA_2013_1822003,22,2201,,,
NIGERIA,NGA_2013,1822008,18,Kaduna,Rural,Public,9.85985,8.36965,NGA_2013_1822008,22,2202,,,
NIGERIA,NGA_2013,1822009,18,Kaduna,Rural,Public,9.84057,8.29561,NGA_2013_1822009,22,2202,,,
NIGERIA,NGA_2013,1822017,18,Kaduna,Rural,Public,9.89033,8.15854,NGA_2013_1822017,22,2203,,,
NIGERIA,NGA_2013,1822021,18,Kaduna,Rural,Public,9.90549,8.18185,NGA_2013_1822021,22,2203,,,
NIGERIA,NGA_2013,1822022,18,Kaduna,Rural,Public,9.81785,8.17124,NGA_2013_1822022,22,2204,,,
NIGERIA,NGA_2013,1822028,18,Kaduna,Rural,Public,9.81723,8.17348,NGA_2013_1822028,22,2204,,,
NIGERIA,NGA_2013,1822036,18,Kaduna,Rural,Public,9.61608,8.30929,NGA_2013_1822036,22,2205,,,
NIGERIA,NGA_2013,1822038,18,Kaduna,Rural,Public,9.62143,8.30898,NGA_2013_1822038,22,2205,,,
NIGERIA,NGA_2013,1822052,18,Kaduna,Rural,Public,9.61615,8.31008,NGA_2013_1822052,22,2206,,,
NIGERIA,NGA_2013,1822061,18,Kaduna,Rural,Public,9.58762,8.2126,NGA_2013_1822061,22,2209,,,
NIGERIA,NGA_2013,1822063,18,Kaduna,Rural,Public,9.77028,8.2808,NGA_2013_1822063,22,2210,,,
NIGERIA,NGA_2013,1822072,18,Kaduna,Rural,Public,9.78762,8.3129,NGA_2013_1822072,22,2210,,,
NIGERIA,NGA_2013,1823004,18,Kaduna,Rural,Public,11.11352,7.75601,NGA_2013_1823004,23,2304,,,
NIGERIA,NGA_2013,1823011,18,Kaduna,Rural,Public,11.1757,7.65546,NGA_2013_1823011,23,2303,,,
NIGERIA,NGA_2013,1823013,18,Kaduna,Semi-urban,Public,11.7541,7.71777,NGA_2013_1823013,23,2303,,,
NIGERIA,NGA_2013,1823016,18,Kaduna,Rural,Public,11.1527,7.52811,NGA_2013_1823016,23,2303,,,
NIGERIA,NGA_2013,1823033,18,Kaduna,Rural,Public,11.1064,7.6611,NGA_2013_1823033,23,2307,,,
NIGERIA,NGA_2013,1823034,18,Kaduna,Urban,"Faith based, non profit",11.7601,7.67926,NGA_2013_1823034,23,2307,,,
NIGERIA,NGA_2013,1823040,18,Kaduna,Semi-urban,"Private, for profit",11.4346,7.69707,NGA_2013_1823040,23,2310,,,
NIGERIA,NGA_2013,1823041,18,Kaduna,Semi-urban,Public,11.551,7.70021,NGA_2013_1823041,23,2310,,,
NIGERIA,NGA_2013,1823047,18,Kaduna,Urban,Public,11.8366,7.71478,NGA_2013_1823047,23,2312,,,
NIGERIA,NGA_2013,1823048,18,Kaduna,Urban,Public,11.4099,7.69916,NGA_2013_1823048,23,2305,,,
NIGERIA,NGA_2013,1823051,18,Kaduna,Urban,Public,11.9015,7.71894,NGA_2013_1823051,23,2312,,,
NIGERIA,NGA_2013,1823054,18,Kaduna,Urban,"NGO, non profit",11.8733,7.7149,NGA_2013_1823054,23,2312,,,
NIGERIA,NGA_2013,2101001,21,,Rural,Public,12.28434,4.30835,NGA_2013_2101001,1,101,,,
NIGERIA,NGA_2013,2101004,21,,Semi-urban,Public,12.18115,4.11972,NGA_2013_2101004,1,109,,,
NIGERIA,NGA_2013,2101005,21,,Rural,Public,12.28247,4.47258,NGA_2013_2101005,1,103,,,
NIGERIA,NGA_2013,2101006,21,,Rural,Public,12.17664,4.28072,NGA_2013_2101006,1,104,,,
NIGERIA,NGA_2013,2101011,21,,Semi-urban,Public,12.22566,4.24342,NGA_2013_2101011,1,108,,,
NIGERIA,NGA_2013,2102002,21,,Rural,Public,12.7321,4.81326,NGA_2013_2102002,2,201,,,
NIGERIA,NGA_2013,2102003,21,,Rural,Public,12.65138,4.724,NGA_2013_2102003,2,202,,,
NIGERIA,NGA_2013,2102004,21,,Rural,Public,12.65121,4.729,NGA_2013_2102004,2,202,,,
NIGERIA,NGA_2013,2102006,21,,Rural,Public,12.24895,4.2796,NGA_2013_2102006,2,203,,,
NIGERIA,NGA_2013,2102008,21,,Rural,Public,12.67941,3.9277,NGA_2013_2102008,2,205,,,
NIGERIA,NGA_2013,2102010,21,,Rural,Public,12.58328,3.99701,NGA_2013_2102010,2,206,,,
NIGERIA,NGA_2013,2102012,21,,Rural,Public,12.76813,3.86543,NGA_2013_2102012,2,207,,,
NIGERIA,NGA_2013,2102015,21,,Semi-urban,Public,12.54946,3.82327,NGA_2013_2102015,2,208,,,
NIGERIA,NGA_2013,2102019,21,,Rural,"Private, for profit",12.78214,4.8322,NGA_2013_2102019,2,210,,,
NIGERIA,NGA_2013,2102925,21,,Rural,Public,12.79322,4.8644,NGA_2013_2102925,2,201,,,
NIGERIA,NGA_2013,2103003,21,,Rural,Public,12.44702,4.32062,NGA_2013_2103003,3,304,,,
NIGERIA,NGA_2013,2103004,21,,Semi-urban,Public,11.44918,4.5334,NGA_2013_2103004,3,304,,,
NIGERIA,NGA_2013,2103005,21,,Rural,Public,12.39322,4.21332,NGA_2013_2103005,3,305,,,
NIGERIA,NGA_2013,2103006,21,,Rural,Public,12.38358,4.21179,NGA_2013_2103006,3,305,,,
NIGERIA,NGA_2013,2103007,21,,Rural,Public,12.42198,4.42135,NGA_2013_2103007,3,306,,,
NIGERIA,NGA_2013,2103011,21,,Rural,Public,12.442,4.31608,NGA_2013_2103011,3,308,,,
NIGERIA,NGA_2013,2103013,21,,Rural,Public,11.45079,4.20598,NGA_2013_2103013,3,309,,,
NIGERIA,NGA_2013,2103015,21,,Rural,Public,12.33355,4.21187,NGA_2013_2103015,3,310,,,
NIGERIA,NGA_2013,2103017,21,,Rural,Public,12.41741,4.24499,NGA_2013_2103017,3,311,,,
NIGERIA,NGA_2013,2104001,21,,Rural,Public,12.89941,4.60081,NGA_2013_2104001,4,402,,,
NIGERIA,NGA_2013,2104002,21,,Rural,Public,12.72345,4.12912,NGA_2013_2104002,4,403,,,
NIGERIA,NGA_2013,2104003,21,,Rural,Public,12.94028,4.61752,NGA_2013_2104003,4,403,,,
NIGERIA,NGA_2013,2104004,21,,Rural,Public,12.50604,4.41139,NGA_2013_2104004,4,404,,,
NIGERIA,NGA_2013,2104005,21,,Rural,Public,12.50067,4.45101,NGA_2013_2104005,4,404,,,
NIGERIA,NGA_2013,2104006,21,,Rural,Public,12.49948,4.437,NGA_2013_2104006,4,405,,,
NIGERIA,NGA_2013,2104007,21,,Rural,Public,12.48162,4.44203,NGA_2013_2104007,4,405,,,
NIGERIA,NGA_2013,2104008,21,,Rural,Public,12.55797,4.41391,NGA_2013_2104008,4,406,,,
NIGERIA,NGA_2013,2104009,21,,Rural,Public,12.54003,4.40671,NGA_2013_2104009,4,406,,,
NIGERIA,NGA_2013,2104011,21,,Rural,Public,12.14118,4.44203,NGA_2013_2104011,4,407,,,
NIGERIA,NGA_2013,2104012,21,,Rural,Public,1.33157,4.66463,NGA_2013_2104012,4,408,,,
NIGERIA,NGA_2013,2104013,21,,Rural,Public,12.47319,4.43608,NGA_2013_2104013,4,408,,,
NIGERIA,NGA_2013,2104014,21,,Rural,Public,12.14116,4.6394,NGA_2013_2104014,4,409,,,
NIGERIA,NGA_2013,2105001,21,,Rural,Public,12.89934,4.60109,NGA_2013_2105001,5,501,,,
NIGERIA,NGA_2013,2105003,21,,Rural,Public,11.29287,4.6166,NGA_2013_2105003,5,502,,,
NIGERIA,NGA_2013,2105004,21,,Rural,Public,11.23002,4.11021,NGA_2013_2105004,5,502,,,
NIGERIA,NGA_2013,2105009,21,,Rural,Public,11.11227,4.7459,NGA_2013_2105009,5,505,,,
NIGERIA,NGA_2013,2105013,21,,Rural,Public,11.61839,4.20161,NGA_2013_2105013,5,510,,,
NIGERIA,NGA_2013,2105014,21,,Rural,Public,11.57131,4.21041,NGA_2013_2105014,5,506,,,
NIGERIA,NGA_2013,2105017,21,,Rural,Public,11.52535,4.2597,NGA_2013_2105017,5,507,,,
NIGERIA,NGA_2013,2105020,21,,Rural,Public,11.46652,4.35211,NGA_2013_2105020,5,509,,,
NIGERIA,NGA_2013,2105930,21,,Rural,Public,12.55304,4.41386,NGA_2013_2105930,5,511,,,
NIGERIA,NGA_2013,2105936,21,,Rural,Public,11.53795,4.5579,NGA_2013_2105936,5,508,,,
NIGERIA,NGA_2013,2105937,21,,Rural,Public,11.31573,4.3357,NGA_2013_2105937,5,501,,,
NIGERIA,NGA_2013,2106001,21,,Semi-urban,Public,12.19993,4.12101,NGA_2013_2106001,6,601,,,
NIGERIA,NGA_2013,2106005,21,,Rural,Public,12.47214,4.1931,NGA_2013_2106005,6,603,,,
NIGERIA,NGA_2013,2106007,21,,Semi-urban,Public,12.55075,4.2471,NGA_2013_2106007,6,605,,,
NIGERIA,NGA_2013,2106017,21,,Semi-urban,Public,12.45512,4.19952,NGA_2013_2106017,6,610,,,
NIGERIA,NGA_2013,2106020,21,,Semi-urban,Public,12.43975,4.20013,NGA_2013_2106020,6,604,,,
NIGERIA,NGA_2013,2106021,21,,Urban,Public,12.41611,4.43273,NGA_2013_2106021,6,612,,,
NIGERIA,NGA_2013,2106026,21,,Semi-urban,Public,12.25964,4.11002,NGA_2013_2106026,6,13,,,
NIGERIA,NGA_2013,2106030,21,,Semi-urban,Public,12.30267,4.18437,NGA_2013_2106030,6,615,,,
NIGERIA,NGA_2013,2106927,21,,Rural,Public,12.23751,4.21184,NGA_2013_2106927,6,604,,,
NIGERIA,NGA_2013,2107001,21,,Semi-urban,Public,11.53874,3.46853,NGA_2013_2107001,7,701,,,
NIGERIA,NGA_2013,2107002,21,,Semi-urban,Public,12.4849,4.71,NGA_2013_2107002,7,704,,,
NIGERIA,NGA_2013,2107007,21,,Semi-urban,Public,12.7782,4.2681,NGA_2013_2107007,7,703,,,
NIGERIA,NGA_2013,2107011,21,,Rural,Public,12.10141,3.59236,NGA_2013_2107011,7,707,,,
NIGERIA,NGA_2013,2107013,21,,Semi-urban,Public,12.778,4.268,NGA_2013_2107013,7,705,,,
NIGERIA,NGA_2013,2107014,21,,Semi-urban,Public,11.64927,3.71833,NGA_2013_2107014,7,709,,,
NIGERIA,NGA_2013,2107015,21,,Semi-urban,Public,11.22886,4.654,NGA_2013_2107015,7,702,,,
NIGERIA,NGA_2013,2107017,21,,Rural,Public,12.19779,3.58202,NGA_2013_2107017,7,708,,,
NIGERIA,NGA_2013,2107019,21,,Semi-urban,Public,12.12009,3.55941,NGA_2013_2107019,7,710,,,
NIGERIA,NGA_2013,2108002,21,,Rural,Public,11.66451,3.68849,NGA_2013_2108002,8,802,,,
NIGERIA,NGA_2013,2108005,21,,Rural,Public,11.73849,3.72512,NGA_2013_2108005,8,803,,,
NIGERIA,NGA_2013,2108009,21,,Rural,Public,11.47378,3.54418,NGA_2013_2108009,8,804,,,
NIGERIA,NGA_2013,2108012,21,,Rural,Public,11.53375,3.4685,NGA_2013_2108012,8,808,,,
NIGERIA,NGA_2013,2108013,21,,Rural,Public,12.45515,4.56716,NGA_2013_2108013,8,807,,,
NIGERIA,NGA_2013,2108015,21,,Rural,Public,11.47373,3.54401,NGA_2013_2108015,8,810,,,
NIGERIA,NGA_2013,2108016,21,,Rural,Public,12.5109,4.54,NGA_2013_2108016,8,811,,,
NIGERIA,NGA_2013,2108017,21,,Rural,Public,11.52254,3.52771,NGA_2013_2108017,8,810,,,
NIGERIA,NGA_2013,2108931,21,,Rural,Public,11.52311,4.97944,NGA_2013_2108931,10,1003,,,
NIGERIA,NGA_2013,2109001,21,,Rural,Public,11.21859,5.48558,NGA_2013_2109001,9,901,,,
NIGERIA,NGA_2013,2109003,21,,Rural,Public,11.17836,5.56463,NGA_2013_2109003,9,902,,,
NIGERIA,NGA_2013,2109004,21,,Rural,Public,11.35977,5.94005,NGA_2013_2109004,9,902,,,
NIGERIA,NGA_2013,2109008,21,,Rural,Public,11.20321,5.29881,NGA_2013_2109008,9,904,,,
NIGERIA,NGA_2013,2109009,21,,Rural,Public,11.24702,5.31522,NGA_2013_2109009,9,904,,,
NIGERIA,NGA_2013,2109011,21,,Semi-urban,Public,11.34397,5.58971,NGA_2013_2109011,9,906,,,
NIGERIA,NGA_2013,2109013,21,,Rural,Public,11.24102,5.31411,NGA_2013_2109013,9,907,,,
NIGERIA,NGA_2013,2109014,21,,Rural,Public,11.26304,5.32677,NGA_2013_2109014,9,907,,,
NIGERIA,NGA_2013,2109015,21,,Rural,Public,11.2252,5.29148,NGA_2013_2109015,9,909,,,
NIGERIA,NGA_2013,2109017,21,,Rural,Public,11.23533,5.2986,NGA_2013_2109017,9,909,,,
NIGERIA,NGA_2013,2109019,21,,Rural,Public,11.22331,5.48513,NGA_2013_2109019,9,910,,,
NIGERIA,NGA_2013,2109020,21,,Rural,Public,11.22008,5.48492,NGA_2013_2109020,9,910,,,
NIGERIA,NGA_2013,2110001,21,,Rural,Public,11.55133,4.94611,NGA_2013_2110001,10,1001,,,
NIGERIA,NGA_2013,2110002,21,,Rural,Public,11.58355,4.7833,NGA_2013_2110002,10,1001,,,
NIGERIA,NGA_2013,2110006,21,,Rural,Public,11.92654,4.1678,NGA_2013_2110006,10,1003,,,
NIGERIA,NGA_2013,2110007,21,,Rural,Public,10.38299,4.42417,NGA_2013_2110007,10,1006,,,
NIGERIA,NGA_2013,2110010,21,,Rural,Public,10.4939,4.53528,NGA_2013_2110010,10,1004,,,
NIGERIA,NGA_2013,2110012,21,,Rural,Public,10.50439,4.6463,NGA_2013_2110012,10,1005,,,
NIGERIA,NGA_2013,2110015,21,,Rural,Public,11.72401,4.62803,NGA_2013_2110015,10,1008,,,
NIGERIA,NGA_2013,2110016,21,,Rural,Public,11.52311,4.97944,NGA_2013_2110016,10,1008,,,
NIGERIA,NGA_2013,2110018,21,,Rural,Public,10.83623,4.73914,NGA_2013_2110018,10,1009,,,
NIGERIA,NGA_2013,2111003,21,,Rural,Public,12.25585,4.41281,NGA_2013_2111003,10,1102,,,
NIGERIA,NGA_2013,2111005,21,,Rural,Public,12.16902,4.207,NGA_2013_2111005,11,1106,,,
NIGERIA,NGA_2013,2111007,21,,Rural,Public,12.57318,4.52299,NGA_2013_2111007,11,1107,,,
NIGERIA,NGA_2013,2111010,21,,Rural,Public,12.30207,4.38293,NGA_2013_2111010,10,1110,,,
NIGERIA,NGA_2013,2112001,21,,Rural,Public,12.45042,4.19639,NGA_2013_2112001,12,1210,,,
NIGERIA,NGA_2013,2112003,21,,Semi-urban,"Private, for profit",12.21446,4.33401,NGA_2013_2112003,12,1211,,,
NIGERIA,NGA_2013,2112004,21,,Urban,Public,12.21679,4.33765,NGA_2013_2112004,12,1205,,,
NIGERIA,NGA_2013,2112005,21,,Rural,Public,12.22534,4.33644,NGA_2013_2112005,11,1202,,,
NIGERIA,NGA_2013,2112006,21,,Rural,Public,12.21969,4.30249,NGA_2013_2112006,12,1202,,,
NIGERIA,NGA_2013,2112009,21,,Rural,Public,12.25511,7.34508,NGA_2013_2112009,6,1203,,,
NIGERIA,NGA_2013,2112010,21,,Rural,Public,12.19244,4.15209,NGA_2013_2112010,11,1203,,,
NIGERIA,NGA_2013,2112011,21,,Rural,Public,12.23159,4.39055,NGA_2013_2112011,12,1204,,,
NIGERIA,NGA_2013,2112013,21,,Rural,Public,12.14505,4.19308,NGA_2013_2112013,12,1201,,,
NIGERIA,NGA_2013,2113003,21,,Rural,Public,12.21066,4.1633,NGA_2013_2113003,13,1302,,,
NIGERIA,NGA_2013,2113004,21,,Rural,Public,12.15856,4.841,NGA_2013_2113004,13,1303,,,
NIGERIA,NGA_2013,2113006,21,,Rural,Public,12.19862,4.13143,NGA_2013_2113006,13,1304,,,
NIGERIA,NGA_2013,2113007,21,,Rural,Public,12.17517,4.10123,NGA_2013_2113007,13,1304,,,
